language,x,y,label
Thai,737460.0,0.49475311334863714,New Edits
Thai,737461.0,0.3706962341365412,New Edits
Thai,737462.0,0.32846052250611385,New Edits
Thai,737463.0,0.32897393026296995,New Edits
Thai,737464.0,0.33899425833038654,New Edits
Thai,737465.0,0.3572799114174366,New Edits
Thai,737466.0,0.3992559692497458,New Edits
Thai,737467.0,0.46092635802513515,New Edits
Thai,737468.0,0.5152358293968375,New Edits
Thai,737469.0,0.5428370912344573,New Edits
Thai,737454.0,2.63044946111433,Global Event
Bengali,737440.0,0.0,New Edits
Bengali,737441.0,0.00014038382427825636,New Edits
Bengali,737442.0,0.000985609437677845,New Edits
Bengali,737443.0,0.0053873501999899725,New Edits
Bengali,737444.0,0.02303326783972437,New Edits
Bengali,737445.0,0.07837670663395006,New Edits
Bengali,737446.0,0.21757374235257976,New Edits
Bengali,737447.0,0.5012277132932073,New Edits
Bengali,737448.0,0.973929922868479,New Edits
Bengali,737449.0,1.6118984721917842,New Edits
Bengali,737450.0,2.272790395254276,New Edits
Bengali,737451.0,2.7101506980403145,New Edits
Bengali,737452.0,2.711614263996261,New Edits
Bengali,737453.0,2.278600055930739,New Edits
Bengali,737454.0,1.6420061355592788,New Edits
Bengali,737455.0,1.070341794778523,New Edits
Bengali,737456.0,0.6910229211157374,New Edits
Bengali,737457.0,0.49422214354749866,New Edits
Bengali,737458.0,0.4276672877287902,New Edits
Bengali,737459.0,0.4356583071353074,New Edits
Bengali,737460.0,0.4520046197349714,New Edits
Bengali,737461.0,0.42300378389179716,New Edits
Bengali,737462.0,0.3465698184368453,New Edits
Bengali,737463.0,0.2673377913266801,New Edits
Bengali,737464.0,0.23467034263093275,New Edits
Bengali,737465.0,0.27286041742461,New Edits
Bengali,737466.0,0.3764512471414469,New Edits
Bengali,737467.0,0.5133119171583925,New Edits
Bengali,737468.0,0.6368483757342602,New Edits
Bengali,737469.0,0.7079368924140453,New Edits
Bengali,737454.0,1.6420061355592788,Global Event
Malay,737440.0,0.0001147136392673752,New Edits
Malay,737441.0,0.0007990107319717404,New Edits
Malay,737442.0,0.0043096938456024855,New Edits
Malay,737443.0,0.01820786700408431,New Edits
Malay,737444.0,0.06130696313846845,New Edits
Malay,737445.0,0.16791261691510018,New Edits
Malay,737446.0,0.38266690796700065,New Edits
Malay,737447.0,0.7440334478708298,New Edits
Malay,737448.0,1.262811807825029,New Edits
Malay,737449.0,1.8985683934498823,New Edits
Malay,737450.0,2.5441995674599194,New Edits
Malay,737451.0,3.0559950347253766,New Edits
Malay,737452.0,3.3337224508647356,New Edits
Malay,737453.0,3.366685768824847,New Edits
Malay,737454.0,3.1909855990069556,New Edits
Malay,737455.0,2.8451114205375303,New Edits
Malay,737456.0,2.3988257509320987,New Edits
Malay,737457.0,1.972443638441888,New Edits
Malay,737458.0,1.67110637450706,New Edits
Malay,737459.0,1.5190151043360467,New Edits
Malay,737460.0,1.4775663616667656,New Edits
Malay,737461.0,1.4906928325381432,New Edits
Malay,737462.0,1.4967234908518714,New Edits
Malay,737463.0,1.441846932900487,New Edits
Malay,737464.0,1.3171331701991944,New Edits
Malay,737465.0,1.1708992632954296,New Edits
Malay,737466.0,1.0715572158111821,New Edits
Malay,737467.0,1.0573820220637873,New Edits
Malay,737468.0,1.1099528730192427,New Edits
Malay,737469.0,1.1655189437254454,New Edits
Malay,737454.0,3.1909855990069556,Global Event
